('jvx (framework)', 'browser game', {'weight': 0.6})
('linux', 'code', {'weight': 0.6})
('linux', 'computing', {'weight': 0.6})
('linux', 'java servlet', {'weight': 0.6})
('linux', 'computing platforms', {'weight': 0.5})
('linux', 'list of games released on linux', {'weight': 0.7})
('linux', 'wysiwyg', {'weight': 0.6})
('linux', 'check box', {'weight': 0.6})
('linux', 'bytecode', {'weight': 0.6})
('linux', 'linux', {'weight': 1})
('linux', 'internet explorer', {'weight': 0.6})
('linux', 'html element', {'weight': 0.6})
('linux', 'java (programming language)', {'weight': 0.6})
('linux', 'open platform', {'weight': 0.6})
('linux', 'java virtual machine', {'weight': 0.6})
('linux', 'cross-platform software', {'weight': 0.5})
('linux', 'list of operating systems', {'weight': 0.7})
('linux', 'finnish inventions', {'weight': 0.5})
('linux', 'citeseer', {'weight': 0.6})
('linux', 'unix', {'weight': 0.6})
('linux', 'linus torvalds \xe2\xa7\xe2\x80\x89possible nsa approach', {'weight': 0.7})
('linux', 'comparison of operating systems', {'weight': 0.7})
('linux', 'swf', {'weight': 0.6})
('linux', 'html', {'weight': 0.6})
('linux', 'linux portal', {'weight': 0.7})
('linux', 'button (computing)', {'weight': 0.6})
('linux', '1991 software', {'weight': 0.5})
('linux', 'mac os', {'weight': 0.6})
('linux', 'bookmarklet', {'weight': 0.6})
('linux', 'microsoft windows', {'weight': 0.6})
('linux', 'java applet', {'weight': 0.6})
('linux', 'comparison of open source and closed source', {'weight': 0.7})
('linux', 'loadable kernel module', {'weight': 0.7})
('linux', 'cortado (software)', {'weight': 0.6})
('linux', 'windows media player', {'weight': 0.6})
('linux', 'quicktime', {'weight': 0.6})
('linux', 'command-line interface', {'weight': 0.6})
('linux', 'application (computing)', {'weight': 0.6})
('linux', 'widget engine', {'weight': 0.6})
('linux', 'plug-in (computing)', {'weight': 0.6})
('linux', 'free software portal', {'weight': 0.7})
('linux', 'news ticker', {'weight': 0.6})
('linux', 'wyswyg', {'weight': 0.6})
('linux', 'usage share of operating systems', {'weight': 0.7})
('linux', 'list of linux distributions', {'weight': 0.7})
('linux', 'comparison of x window system desktop environments', {'weight': 0.7})
('linux', 'criticism of linux', {'weight': 0.7})
('linux', 'comparison of linux distributions', {'weight': 0.7})
('linux', '3d modeling', {'weight': 0.6})
('linux', 'container (data structure)', {'weight': 0.6})
('linux', 'abstract window toolkit', {'weight': 0.6})
('linux', 'linux documentation project', {'weight': 0.7})
('linux', 'web browser', {'weight': 0.6})
('linux', 'linux foundation', {'weight': 0.7})
('linux', 'unix variants', {'weight': 0.5})
('linux', 'embedded system', {'weight': 0.6})
('linux', 'web page', {'weight': 0.6})
('linux', 'program (computing)', {'weight': 0.6})
('linux', 'application posture', {'weight': 0.6})
('linux', 'mouse (computing)', {'weight': 0.6})
('java (programming language)', 'browser game', {'weight': 0.6})
('java (programming language)', 'code', {'weight': 0.6})
('java (programming language)', 'statically typed programming languages', {'weight': 0.5})
('java (programming language)', 'computing', {'weight': 0.6})
('java (programming language)', 'linux', {'weight': 0.6})
('java (programming language)', 'sun microsystems', {'weight': 0.5})
('java (programming language)', 'list of java apis', {'weight': 0.7})
('java (programming language)', 'wysiwyg', {'weight': 0.6})
('java (programming language)', 'java specification requests', {'weight': 0.5})
('java (programming language)', 'check box', {'weight': 0.6})
('java (programming language)', 'bytecode', {'weight': 0.6})
('java (programming language)', 'list of jvm languages', {'weight': 0.7})
('java (programming language)', 'java servlet', {'weight': 0.6})
('java (programming language)', 'internet explorer', {'weight': 0.6})
('java (programming language)', 'html element', {'weight': 0.6})
('java (programming language)', 'java (programming language)', {'weight': 1})
('java (programming language)', 'open platform', {'weight': 0.6})
('java (programming language)', 'news ticker', {'weight': 0.6})
('java (programming language)', 'comparison of programming languages', {'weight': 0.7})
('java (programming language)', 'cross-platform software', {'weight': 0.5})
('java (programming language)', 'list of java virtual machines', {'weight': 0.7})
('java (programming language)', 'programming languages created in 1995', {'weight': 0.5})
('java (programming language)', 'citeseer', {'weight': 0.6})
('java (programming language)', 'unix', {'weight': 0.6})
('java (programming language)', 'c programming language family', {'weight': 0.5})
('java (programming language)', 'swf', {'weight': 0.6})
('java (programming language)', 'comparison of c# and java', {'weight': 0.7})
('java (programming language)', 'html', {'weight': 0.6})
('java (programming language)', 'button (computing)', {'weight': 0.6})
('java (programming language)', 'mac os', {'weight': 0.6})
('java (programming language)', 'bookmarklet', {'weight': 0.6})
('java (programming language)', 'microsoft windows', {'weight': 0.6})
('java (programming language)', 'java applet', {'weight': 0.6})
('java (programming language)', 'javapedia', {'weight': 0.7})
('java (programming language)', 'class-based programming languages', {'weight': 0.5})
('java (programming language)', 'abstract window toolkit', {'weight': 0.6})
('java (programming language)', 'cortado (software)', {'weight': 0.6})
('java (programming language)', 'windows media player', {'weight': 0.6})
('java (programming language)', 'quicktime', {'weight': 0.6})
('java (programming language)', 'command-line interface', {'weight': 0.6})
('java (programming language)', 'application (computing)', {'weight': 0.6})
('java (programming language)', 'widget engine', {'weight': 0.6})
('java (programming language)', 'plug-in (computing)', {'weight': 0.6})
('java (programming language)', 'concurrent programming languages', {'weight': 0.5})
('java (programming language)', 'jvm programming languages', {'weight': 0.5})
('java (programming language)', 'wyswyg', {'weight': 0.6})
('java (programming language)', 'graal', {'weight': 0.7})
('java (programming language)', 'java virtual machine', {'weight': 0.6})
('java (programming language)', 'javaone', {'weight': 0.7})
('java (programming language)', '3d modeling', {'weight': 0.6})
('java (programming language)', 'container (data structure)', {'weight': 0.6})
('java (programming language)', 'object-oriented programming languages', {'weight': 0.5})
('java (programming language)', 'java platform', {'weight': 0.5})
('java (programming language)', 'comparison of java and c++', {'weight': 0.7})
('java (programming language)', 'dalvik', {'weight': 0.7})
('java (programming language)', 'web browser', {'weight': 0.6})
('java (programming language)', 'embedded system', {'weight': 0.6})
('java (programming language)', 'web page', {'weight': 0.6})
('java (programming language)', 'program (computing)', {'weight': 0.6})
('java (programming language)', 'application posture', {'weight': 0.6})
('java (programming language)', 'mouse (computing)', {'weight': 0.6})
('runtime library', 'browser game', {'weight': 0.6})
('runtime library', 'computer library stubs', {'weight': 0.5})
('runtime library', 'computing', {'weight': 0.6})
('runtime library', 'computer libraries', {'weight': 0.5})
('runtime library', 'linux', {'weight': 0.6})
('runtime library', 'wysiwyg', {'weight': 0.6})
('runtime library', 'check box', {'weight': 0.6})
('runtime library', 'code', {'weight': 0.6})
('runtime library', 'bytecode', {'weight': 0.6})
('runtime library', 'java servlet', {'weight': 0.6})
('runtime library', 'internet explorer', {'weight': 0.6})
('runtime library', 'html element', {'weight': 0.6})
('runtime library', 'java (programming language)', {'weight': 0.6})
('runtime library', 'open platform', {'weight': 0.6})
('runtime library', 'java virtual machine', {'weight': 0.6})
('runtime library', 'run-time systems', {'weight': 0.5})
('runtime library', 'unix', {'weight': 0.6})
('runtime library', 'swf', {'weight': 0.6})
('runtime library', 'html', {'weight': 0.6})
('runtime library', 'button (computing)', {'weight': 0.6})
('runtime library', 'mac os', {'weight': 0.6})
('runtime library', 'bookmarklet', {'weight': 0.6})
('runtime library', 'microsoft windows', {'weight': 0.6})
('runtime library', 'java applet', {'weight': 0.6})
('runtime library', 'citeseer', {'weight': 0.6})
('runtime library', 'cortado (software)', {'weight': 0.6})
('runtime library', 'windows media player', {'weight': 0.6})
('runtime library', 'quicktime', {'weight': 0.6})
('runtime library', 'command-line interface', {'weight': 0.6})
('runtime library', 'application (computing)', {'weight': 0.6})
('runtime library', 'widget engine', {'weight': 0.6})
('runtime library', 'plug-in (computing)', {'weight': 0.6})
('runtime library', 'news ticker', {'weight': 0.6})
('runtime library', 'wyswyg', {'weight': 0.6})
('runtime library', '3d modeling', {'weight': 0.6})
('runtime library', 'container (data structure)', {'weight': 0.6})
('runtime library', 'abstract window toolkit', {'weight': 0.6})
('runtime library', 'web browser', {'weight': 0.6})
('runtime library', 'embedded system', {'weight': 0.6})
('runtime library', 'web page', {'weight': 0.6})
('runtime library', 'program (computing)', {'weight': 0.6})
('runtime library', 'application posture', {'weight': 0.6})
('runtime library', 'mouse (computing)', {'weight': 0.6})
('adobe integrated runtime', 'adobe flex', {'weight': 0.5})
('adobe integrated runtime', 'browser game', {'weight': 0.6})
('adobe integrated runtime', 'code', {'weight': 0.6})
('adobe integrated runtime', 'computing', {'weight': 0.6})
('adobe integrated runtime', '2008 software', {'weight': 0.5})
('adobe integrated runtime', 'linux', {'weight': 0.6})
('adobe integrated runtime', 'wysiwyg', {'weight': 0.6})
('adobe integrated runtime', 'check box', {'weight': 0.6})
('adobe integrated runtime', 'bytecode', {'weight': 0.6})
('adobe integrated runtime', 'adobe systems', {'weight': 0.5})
('adobe integrated runtime', 'java servlet', {'weight': 0.6})
('adobe integrated runtime', 'internet explorer', {'weight': 0.6})
('adobe integrated runtime', 'html element', {'weight': 0.6})
('adobe integrated runtime', 'java (programming language)', {'weight': 0.6})
('adobe integrated runtime', 'open platform', {'weight': 0.6})
('adobe integrated runtime', 'java virtual machine', {'weight': 0.6})
('adobe integrated runtime', 'cross-platform software', {'weight': 0.5})
('adobe integrated runtime', 'rich internet application frameworks', {'weight': 0.5})
('adobe integrated runtime', 'citeseer', {'weight': 0.6})
('adobe integrated runtime', 'unix', {'weight': 0.6})
('adobe integrated runtime', 'swf', {'weight': 0.6})
('adobe integrated runtime', 'html', {'weight': 0.6})
('adobe integrated runtime', 'button (computing)', {'weight': 0.6})
('adobe integrated runtime', 'mac os', {'weight': 0.6})
('adobe integrated runtime', 'bookmarklet', {'weight': 0.6})
('adobe integrated runtime', 'site-specific browsing', {'weight': 0.5})
('adobe integrated runtime', 'microsoft windows', {'weight': 0.6})
('adobe integrated runtime', 'java applet', {'weight': 0.6})
('adobe integrated runtime', 'cortado (software)', {'weight': 0.6})
('adobe integrated runtime', 'windows media player', {'weight': 0.6})
('adobe integrated runtime', 'quicktime', {'weight': 0.6})
('adobe integrated runtime', 'command-line interface', {'weight': 0.6})
('adobe integrated runtime', 'application (computing)', {'weight': 0.6})
('adobe integrated runtime', 'widget engine', {'weight': 0.6})
('adobe integrated runtime', 'plug-in (computing)', {'weight': 0.6})
('adobe integrated runtime', 'news ticker', {'weight': 0.6})
('adobe integrated runtime', 'wyswyg', {'weight': 0.6})
('adobe integrated runtime', 'application programming interfaces', {'weight': 0.5})
('adobe integrated runtime', '3d modeling', {'weight': 0.6})
('adobe integrated runtime', 'container (data structure)', {'weight': 0.6})
('adobe integrated runtime', 'mobile software programming tools', {'weight': 0.5})
('adobe integrated runtime', 'abstract window toolkit', {'weight': 0.6})
('adobe integrated runtime', 'web browser', {'weight': 0.6})
('adobe integrated runtime', 'embedded system', {'weight': 0.6})
('adobe integrated runtime', 'web page', {'weight': 0.6})
('adobe integrated runtime', 'program (computing)', {'weight': 0.6})
('adobe integrated runtime', 'application posture', {'weight': 0.6})
('adobe integrated runtime', 'mouse (computing)', {'weight': 0.6})
